date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,fips_char,fips
2020-10-04,134,162,53,3,26,5,,,171,53803,4966,60633,2312,09015,9015
2020-10-05,134,162,53,3,26,5,,,176,54734,4890,59760,2255,09015,9015
2020-10-06,134,162,53,3,26,5,,,181,55641,4807,58912,2195,09015,9015
2020-10-07,133,162,53,3,26,5,,,187,56524,4717,58091,2133,09015,9015
2020-10-08,132,162,53,3,26,5,,,192,57381,4621,57298,2070,09015,9015
2020-10-09,132,162,53,3,26,5,,,197,58212,4519,56531,2005,09015,9015
2020-10-10,130,162,53,3,25,5,,,203,59016,4412,55792,1940,09015,9015
2020-10-11,129,162,52,3,25,5,,,208,59794,4300,55080,1874,09015,9015
2020-10-12,128,162,52,3,25,5,,,213,60545,4184,54395,1808,09015,9015
2020-10-13,126,162,52,3,25,5,,,218,61269,4066,53738,1741,09015,9015
2020-10-14,124,162,51,3,24,5,,,223,61966,3945,53106,1676,09015,9015
2020-10-15,122,162,51,3,24,5,,,228,62637,3822,52501,1610,09015,9015
2020-10-16,120,162,50,3,23,5,,,233,63281,3698,51922,1546,09015,9015
2020-10-17,118,162,49,3,23,5,,,238,63898,3573,51368,1482,09015,9015
2020-10-18,116,162,48,3,23,5,,,243,64491,3448,50838,1420,09015,9015
2020-10-19,113,162,48,3,22,5,,,247,65057,3323,50332,1359,09015,9015
2020-10-20,111,162,47,3,22,5,,,252,65599,3198,49850,1299,09015,9015
2020-10-21,108,162,46,3,21,5,,,256,66117,3076,49390,1241,09015,9015
2020-10-22,105,162,45,3,20,5,,,261,66612,2954,48953,1184,09015,9015
2020-10-23,103,162,44,3,20,5,,,265,67084,2834,48536,1129,09015,9015
2020-10-24,100,162,43,3,19,5,,,269,67533,2717,48140,1075,09015,9015
2020-10-25,97,162,42,3,19,5,,,273,67961,2602,47763,1024,09015,9015
2020-10-26,94,162,41,3,18,5,,,277,68369,2489,47405,974,09015,9015
2020-10-27,91,162,40,3,18,5,,,281,68757,2379,47065,926,09015,9015
2020-10-28,88,162,39,3,17,5,,,285,69125,2273,46743,880,09015,9015
2020-10-29,85,162,38,3,16,5,,,288,69475,2169,46437,836,09015,9015
2020-10-30,83,162,37,3,16,5,,,292,69808,2068,46147,793,09015,9015
2020-10-31,80,162,36,3,15,5,,,295,70123,1971,45872,753,09015,9015
2020-03-24,0,282,0,7,0,31,1.539939104,0.7505729291,33,0,76,265037,91,09011,9011
2020-03-25,0,282,0,7,0,31,1.5447919108,0.7433985418,33,41,99,264977,111,09011,9011
2020-03-26,0,282,0,7,0,31,1.54924641,0.7421126386,33,91,127,264899,137,09011,9011
2020-03-27,0,282,0,7,0,31,1.553571704,0.700449515,33,154,160,264801,173,09011,9011
2020-03-28,0,282,0,7,0,31,1.556608657,0.682252314,33,234,203,264677,217,09011,9011
2020-03-29,0,282,0,7,0,31,1.558146673,0.6760348244,33,334,256,264520,274,09011,9011
2020-03-30,0,282,0,7,0,31,1.5574044202,0.6877960997,33,459,322,264328,341,09011,9011
2020-03-31,0,282,0,7,0,31,1.5537170804,0.6657665322,33,613,402,264101,414,09011,9011
2020-04-01,0,282,0,7,0,31,1.5466258112,0.6331725891,33,798,496,263837,494,09011,9011
2020-04-02,0,282,0,7,0,31,1.5356214689,0.6132552584,33,1016,602,263534,578,09011,9011
2020-04-03,1,282,0,7,0,31,1.5208462634,0.5655589686,34,1270,720,263194,664,09011,9011
2020-04-04,3,282,1,7,0,31,1.5014651804,0.5480597946,34,1558,849,262820,750,09011,9011
2020-04-05,5,282,1,7,0,31,1.4781848219,0.502818731,34,1881,984,262417,830,09011,9011
2020-04-06,7,282,2,7,0,31,1.4515425052,0.4643216838,34,2234,1122,261994,901,09011,9011
2020-04-07,9,282,2,7,1,31,1.4215842832,0.4383288614,35,2613,1258,261560,955,09011,9011
2020-04-08,11,282,3,7,1,31,1.3886998117,0.4189542772,35,3011,1386,261127,991,09011,9011
2020-04-09,13,282,4,7,2,31,1.3547339084,0.3941183727,36,3417,1498,260709,1002,09011,9011
2020-04-10,16,282,5,7,2,31,1.3204524712,0.3751470578,36,3825,1590,260316,987,09011,9011
2020-04-11,18,282,5,7,3,31,1.2857024729,0.3563110047,37,4220,1653,259964,944,09011,9011
2020-04-12,20,282,6,7,3,31,1.2506199171,0.3433444555,38,4590,1682,259664,874,09011,9011
2020-04-13,23,282,7,7,3,31,1.2168853221,0.3357622862,39,4932,1680,259392,804,09011,9011
2020-04-14,24,282,8,7,4,31,1.1854064138,0.3275289562,40,5250,1656,259122,756,09011,9011
2020-04-15,26,282,9,7,4,31,1.1556460367,0.3303465344,41,5550,1622,258857,720,09011,9011
2020-04-16,27,282,9,7,4,31,1.1295151079,0.3263428784,42,5838,1583,258599,691,09011,9011
2020-04-17,28,282,10,7,5,31,1.1056862546,0.3216746704,43,6115,1540,258347,666,09011,9011
2020-04-18,29,282,10,7,5,31,1.0850986598,0.3160707918,45,6382,1497,258102,644,09011,9011
2020-04-19,29,282,10,7,5,31,1.0671924862,0.3154663561,46,6641,1454,257864,623,09011,9011
2020-04-20,30,282,11,7,5,31,1.0512210912,0.3143033981,47,6891,1412,257633,604,09011,9011
2020-04-21,30,282,11,7,5,31,1.0366442853,0.3127378568,49,7134,1370,257409,585,09011,9011
2020-04-22,30,282,11,7,5,31,1.0238250139,0.3222119643,50,7369,1329,257192,567,09011,9011
2020-04-23,30,282,11,7,5,31,1.0123160004,0.313987325,51,7597,1290,256981,550,09011,9011
2020-04-24,30,282,11,7,5,31,1.0018634321,0.3112312188,53,7818,1251,256777,533,09011,9011
2020-04-25,29,282,11,7,5,31,0.9921711271,0.3082556436,54,8032,1214,256578,517,09011,9011
2020-04-26,29,282,11,7,5,31,0.9828260184,0.3109533441,56,8240,1177,256386,502,09011,9011
2020-04-27,29,282,11,7,5,31,0.9734191483,0.3078953709,57,8442,1142,256200,486,09011,9011
2020-04-28,28,282,11,7,5,31,0.9634032811,0.3165602054,58,8637,1108,256019,472,09011,9011
2020-04-29,28,282,11,7,5,31,0.9527632092,0.3138582269,60,8827,1074,255844,457,09011,9011
2020-04-30,27,282,11,7,4,31,0.9414814021,0.3228885068,61,9010,1042,255674,443,09011,9011
2020-05-01,27,282,11,7,4,31,0.9298838374,0.3204629327,62,9189,1010,255510,430,09011,9011
2020-05-02,26,282,11,7,4,31,0.9180345231,0.3181100324,63,9361,980,255350,416,09011,9011
2020-05-03,26,282,10,7,4,31,0.9067047414,0.3156071559,65,9529,950,255196,404,09011,9011
2020-05-04,25,282,10,7,4,31,0.8956139442,0.3188087933,66,9691,921,255046,391,09011,9011
2020-05-05,24,282,10,7,4,31,0.885260857,0.3160239694,67,9848,893,254901,379,09011,9011
2020-05-06,24,282,10,7,4,31,0.8765944112,0.3185257569,68,10001,866,254760,367,09011,9011
2020-05-07,23,282,10,7,4,31,0.8703534999,0.3203273527,70,10148,839,254623,356,09011,9011
2020-05-08,22,282,9,7,3,31,0.8667046312,0.3213806904,71,10292,813,254491,345,09011,9011
2020-05-09,22,282,9,7,3,31,0.8661105624,0.3157786807,72,10430,788,254363,335,09011,9011
2020-05-10,21,282,9,7,3,31,0.8687844175,0.3092333024,73,10565,764,254239,324,09011,9011
2020-05-11,20,282,9,7,3,31,0.8742824234,0.3076461649,74,10695,741,254119,314,09011,9011
2020-05-12,20,282,9,7,3,31,0.8826791697,0.3109957357,75,10821,718,254002,304,09011,9011
2020-05-13,19,282,8,7,3,31,0.8932265869,0.319497964,76,10944,696,253889,295,09011,9011
2020-05-14,19,282,8,7,3,31,0.9053866571,0.3390816649,77,11062,674,253780,286,09011,9011
2020-05-15,18,282,8,7,3,31,0.9184410516,0.3641806993,78,11177,653,253674,277,09011,9011
2020-05-16,17,282,8,7,2,31,0.9311714211,0.3662792608,79,11289,633,253571,268,09011,9011
2020-05-17,17,282,8,7,2,31,0.9423030574,0.3803863423,80,11397,614,253471,260,09011,9011
2020-05-18,16,282,7,7,2,31,0.9504057089,0.3895943136,81,11501,595,253375,252,09011,9011
2020-05-19,16,282,7,7,2,31,0.9546118806,0.3941535991,82,11603,576,253281,244,09011,9011
2020-05-20,15,282,7,7,2,31,0.9539128295,0.4001289005,83,11701,558,253191,236,09011,9011
2020-05-21,14,282,7,7,2,31,0.9475534043,0.3961912057,83,11796,541,253103,229,09011,9011
2020-05-22,14,282,6,7,2,31,0.9352155715,0.3882058259,84,11888,524,253018,222,09011,9011
2020-05-23,13,282,6,7,2,31,0.9180429018,0.3758426405,85,11977,508,252936,215,09011,9011
2020-05-24,13,282,6,7,1,31,0.8969334176,0.3646159157,86,12063,492,252857,208,09011,9011
2020-05-25,12,282,6,7,1,31,0.8731312425,0.348393001,87,12147,476,252780,201,09011,9011
2020-05-26,12,282,6,7,1,31,0.8487305264,0.3381163729,87,12228,461,252705,195,09011,9011
2020-05-27,11,282,5,7,1,31,0.8251642892,0.3333723542,88,12306,447,252633,189,09011,9011
2020-05-28,11,282,5,7,1,31,0.8037742591,0.3280001187,88,12382,433,252563,183,09011,9011
2020-05-29,10,282,5,7,1,31,0.7869094765,0.3270950594,89,12456,419,252495,177,09011,9011
2020-05-30,10,282,5,7,1,31,0.7753343311,0.3246630134,89,12527,406,252429,171,09011,9011
2020-05-31,9,282,4,7,1,31,0.7707326344,0.3259914087,90,12596,393,252366,166,09011,9011
2020-06-01,9,282,4,7,1,31,0.7732898773,0.3368002017,90,12663,381,252304,161,09011,9011
2020-06-02,8,282,4,7,1,31,0.7832841298,0.3396886122,91,12728,369,252244,156,09011,9011
2020-06-03,8,282,4,7,1,31,0.8001586881,0.3405908495,91,12791,357,252187,151,09011,9011
2020-06-04,7,282,3,7,0,31,0.8231123852,0.4147937256,92,12851,346,252131,146,09011,9011
2020-06-05,7,282,3,7,0,31,0.8502965934,0.4531343422,92,12910,335,252077,141,09011,9011
2020-06-06,6,282,3,7,0,31,0.8801156513,0.4907143432,92,12967,325,252024,137,09011,9011
2020-06-07,6,282,3,7,0,31,0.9101520276,0.5282316097,93,13022,314,251974,132,09011,9011
2020-06-08,6,282,3,7,0,31,0.9379715599,0.5432948132,93,13075,304,251924,128,09011,9011
2020-06-09,5,282,2,7,0,31,0.9614834774,0.5365075073,93,13127,295,251877,124,09011,9011
2020-06-10,5,282,2,7,0,31,0.9788506204,0.5257205423,94,13177,285,251831,120,09011,9011
2020-06-11,4,282,2,7,0,31,0.9883771937,0.5056499494,94,13225,276,251787,116,09011,9011
2020-06-12,4,282,2,7,0,31,0.9897051401,0.4879460962,94,13272,267,251743,112,09011,9011
2020-06-13,4,282,2,7,0,31,0.9829067959,0.4610410956,95,13317,259,251702,109,09011,9011
2020-06-14,3,282,2,7,0,31,0.9681812825,0.4421979744,95,13361,251,251661,105,09011,9011
2020-06-15,3,282,1,7,0,31,0.9474039621,0.4193283568,95,13404,243,251622,102,09011,9011
2020-06-16,3,282,1,7,0,31,0.9220472028,0.3977807092,95,13445,235,251584,99,09011,9011
2020-06-17,3,282,1,7,0,31,0.8929053459,0.3830992279,96,13485,227,251548,96,09011,9011
2020-06-18,2,282,1,7,0,31,0.8618121422,0.38630156,96,13523,220,251512,92,09011,9011
2020-06-19,2,282,1,7,0,31,0.8306171675,0.3837597681,96,13560,213,251478,89,09011,9011
2020-06-20,2,282,1,7,0,31,0.8006524827,0.3924098275,96,13597,206,251445,87,09011,9011
2020-06-21,1,282,1,7,0,31,0.773813055,0.400157703,97,13631,200,251413,84,09011,9011
2020-06-22,1,282,1,7,0,31,0.7518628699,0.418041181,97,13665,193,251382,81,09011,9011
2020-06-23,1,282,0,7,0,31,0.7355766232,0.4285161181,97,13698,187,251352,78,09011,9011
2020-06-24,1,282,0,7,0,31,0.7252150872,0.448827744,97,13730,181,251322,76,09011,9011
2020-06-25,1,282,0,7,0,31,0.7199881467,0.4965246533,97,13760,175,251294,73,09011,9011
2020-06-26,0,282,0,7,0,31,0.7200321247,0.5080589633,98,13790,170,251267,71,09011,9011
2020-06-27,0,282,0,7,0,31,0.7241353179,0.5588359977,98,13819,164,251241,69,09011,9011
2020-06-28,0,282,0,7,0,31,0.7310675019,0.585702362,98,13846,159,251215,67,09011,9011
2020-06-29,0,282,0,7,0,31,0.7400806633,0.5946474918,98,13873,154,251190,64,09011,9011
2020-06-30,0,282,0,7,0,31,0.7497495003,0.5976298416,98,13899,149,251166,62,09011,9011
2020-07-01,0,282,0,7,0,31,0.7589635937,0.594969962,98,13924,144,251143,60,09011,9011
2020-07-02,0,282,0,7,0,31,0.7670182829,0.5926447735,99,13949,139,251121,58,09011,9011
2020-07-03,0,282,0,7,0,31,0.7734076736,0.5850268126,99,13972,135,251099,56,09011,9011
2020-07-04,0,282,0,7,0,31,0.7773322848,0.5896673776,99,13995,130,251078,55,09011,9011
2020-07-05,0,282,0,7,0,31,0.778658905,0.595057918,99,14017,126,251057,54,09011,9011
2020-07-06,0,282,0,7,0,31,0.778084333,0.5952237827,99,14039,123,251035,54,09011,9011
2020-07-07,0,282,0,7,0,31,0.7754346418,0.59021518,99,14062,120,251012,55,09011,9011
2020-07-08,0,282,0,7,0,31,0.7711027087,0.5972392041,99,14084,119,250987,56,09011,9011
2020-07-09,0,282,0,7,0,31,0.766024651,0.5929316103,100,14108,118,250962,58,09011,9011
2020-07-10,0,282,0,7,0,31,0.7603276661,0.5945761882,100,14132,118,250935,60,09011,9011
2020-07-11,0,282,0,7,0,31,0.7544714939,0.6193607303,100,14158,119,250907,63,09011,9011
2020-07-12,0,282,0,7,0,31,0.7491850457,0.6266602991,100,14184,121,250877,67,09011,9011
2020-07-13,0,282,0,7,0,31,0.7454123644,0.6392963838,100,14213,124,250844,71,09011,9011
2020-07-14,0,282,0,7,0,31,0.7436601797,0.6455756986,100,14243,128,250809,76,09011,9011
2020-07-15,0,282,0,7,0,31,0.7444116574,0.6569057711,100,14275,134,250771,81,09011,9011
2020-07-16,0,282,0,7,0,31,0.7478434304,0.6501416009,100,14310,140,250730,88,09011,9011
2020-07-17,0,282,0,7,0,31,0.7536524807,0.6600116779,100,14348,148,250685,95,09011,9011
2020-07-18,0,282,0,7,0,31,0.7611908387,0.6867030548,101,14389,158,250636,104,09011,9011
2020-07-19,0,282,0,7,0,31,0.7707705666,0.7012581336,101,14433,169,250582,113,09011,9011
2020-07-20,0,282,0,7,0,31,0.7818084811,0.7096187676,101,14481,181,250525,122,09011,9011
2020-07-21,0,282,0,7,0,31,0.7933002519,0.7293953899,101,14533,194,250464,132,09011,9011
2020-07-22,0,282,0,7,0,31,0.8055232994,0.7316404027,101,14589,209,250398,142,09011,9011
2020-07-23,0,282,0,7,0,31,0.8181833822,0.7222122489,101,14649,225,250327,152,09011,9011
2020-07-24,0,282,0,7,0,31,0.8304256875,0.7710898538,101,14714,242,250250,164,09011,9011
2020-07-25,0,282,0,7,0,31,0.8422768327,0.790186846,101,14783,260,250169,176,09011,9011
2020-07-26,0,282,0,7,0,31,0.8533084984,0.8002725425,101,14858,280,250080,190,09011,9011
2020-07-27,0,282,0,7,0,31,0.8633571328,0.8268593227,102,14938,301,249986,204,09011,9011
2020-07-28,0,282,0,7,0,31,0.8723311157,0.8436772058,102,15025,323,249884,219,09011,9011
2020-07-29,0,282,0,7,0,31,0.880568405,0.8630716401,102,15118,347,249775,235,09011,9011
2020-07-30,1,282,0,7,0,31,0.887880935,0.8698298335,102,15217,374,249658,253,09011,9011
2020-07-31,1,282,0,7,0,31,0.8939353312,0.8996451256,102,15325,402,249531,272,09011,9011
2020-08-01,1,282,0,7,0,31,0.898886894,0.9144256435,102,15440,432,249396,292,09011,9011
2020-08-02,2,282,0,7,0,31,,,103,15564,464,249250,314,09011,9011
2020-08-03,3,282,0,7,0,31,,,103,15697,498,249094,337,09011,9011
2020-08-04,3,282,1,7,0,31,,,103,15840,536,248926,362,09011,9011
2020-08-05,4,282,1,7,0,31,,,103,15993,575,248746,389,09011,9011
2020-08-06,4,282,1,7,0,31,,,104,16158,618,248553,417,09011,9011
2020-08-07,5,282,1,7,0,31,,,104,16335,664,248345,448,09011,9011
2020-08-08,6,282,2,7,0,31,,,104,16524,712,248123,480,09011,9011
2020-08-09,7,282,2,7,0,31,,,105,16728,765,247885,515,09011,9011
2020-08-10,8,282,2,7,1,31,,,105,16946,820,247630,552,09011,9011
2020-08-11,9,282,2,7,1,31,,,105,17179,880,247357,592,09011,9011
2020-08-12,10,282,3,7,1,31,,,106,17430,944,247064,634,09011,9011
2020-08-13,11,282,3,7,1,31,,,106,17698,1012,246751,679,09011,9011
2020-08-14,12,282,4,7,1,31,,,107,17985,1085,246416,727,09011,9011
2020-08-15,13,282,4,7,2,31,,,107,18292,1162,246058,778,09011,9011
2020-08-16,15,282,4,7,2,31,,,108,18621,1245,245675,833,09011,9011
2020-08-17,16,282,5,7,2,31,,,109,18972,1333,245265,891,09011,9011
2020-08-18,18,282,5,7,3,31,,,109,19348,1427,244828,952,09011,9011
2020-08-19,19,282,6,7,3,31,,,110,19750,1527,244360,1018,09011,9011
2020-08-20,21,282,7,7,3,31,,,111,20179,1634,243861,1088,09011,9011
2020-08-21,23,282,8,7,4,31,,,112,20638,1747,243328,1162,09011,9011
2020-08-22,25,282,8,7,4,31,,,113,21128,1867,242760,1240,09011,9011
2020-08-23,28,282,9,7,5,31,,,114,21650,1995,242155,1323,09011,9011
2020-08-24,30,282,10,7,5,31,,,116,22208,2131,241509,1411,09011,9011
2020-08-25,33,282,11,7,6,31,,,117,22802,2276,240822,1504,09011,9011
2020-08-26,36,282,12,7,6,31,,,119,23435,2429,240090,1603,09011,9011
2020-08-27,39,282,13,7,7,31,,,120,24110,2590,239312,1706,09011,9011
2020-08-28,42,282,15,7,7,31,,,122,24828,2762,238485,1815,09011,9011
2020-08-29,45,282,16,7,8,31,,,124,25592,2942,237606,1930,09011,9011
2020-08-30,49,282,17,7,9,31,,,126,26403,3133,236674,2051,09011,9011
2020-08-31,52,282,18,7,9,31,,,128,27270,3335,235681,2177,09011,9011
2020-09-01,56,282,20,7,10,31,,,130,28180,3546,234638,2309,09011,9011
2020-09-02,60,282,21,7,11,31,,,132,29149,3769,233532,2447,09011,9011
2020-09-03,65,282,23,7,12,31,,,135,30177,4003,232361,2590,09011,9011
2020-09-04,69,282,25,7,13,31,,,138,31264,4247,231124,2740,09011,9011
2020-09-05,74,282,27,7,14,31,,,141,32413,4503,229819,2896,09011,9011
2020-09-06,79,282,29,7,15,31,,,144,33626,4769,228445,3057,09011,9011
2020-09-07,85,282,31,7,16,31,,,147,34907,5047,226999,3222,09011,9011
2020-09-08,90,282,33,7,17,31,,,151,36256,5335,225479,3393,09011,9011
2020-09-09,96,282,35,7,18,31,,,154,37676,5634,223884,3568,09011,9011
2020-09-10,102,282,37,7,19,31,,,158,39167,5943,222213,3748,09011,9011
2020-09-11,109,282,40,7,20,31,,,163,40733,6261,220465,3930,09011,9011
2020-09-12,115,282,42,7,22,31,,,167,42373,6588,218639,4116,09011,9011
2020-09-13,122,282,45,7,23,31,,,172,44089,6924,216736,4303,09011,9011
2020-09-14,129,282,47,7,24,31,,,177,45882,7266,214754,4492,09011,9011
2020-09-15,137,282,50,7,26,31,,,182,47752,7615,212696,4680,09011,9011
2020-09-16,144,282,53,7,27,31,,,188,49698,7969,210562,4868,09011,9011
2020-09-17,152,282,56,7,29,31,,,194,51721,8327,208353,5054,09011,9011
2020-09-18,160,282,59,7,30,31,,,200,53818,8687,206072,5237,09011,9011
2020-09-19,169,282,62,7,32,31,,,206,55990,9048,203721,5417,09011,9011
2020-09-20,177,282,65,7,34,31,,,213,58234,9406,201303,5591,09011,9011
2020-09-21,186,282,69,7,35,31,,,220,60547,9762,198822,5759,09011,9011
2020-09-22,194,282,72,7,37,31,,,228,62926,10111,196282,5919,09011,9011
2020-09-23,203,282,75,7,39,31,,,236,65370,10454,193687,6071,09011,9011
2020-09-24,212,282,79,7,41,31,,,244,67872,10787,191044,6212,09011,9011
2020-09-25,221,282,82,7,42,31,,,252,70430,11109,188356,6342,09011,9011
2020-09-26,229,282,86,7,44,31,,,261,73034,11416,185635,6458,09011,9011
2020-09-27,238,282,89,7,46,31,,,270,75683,11706,182884,6561,09011,9011
2020-09-28,247,282,93,7,47,31,,,280,78374,11979,180103,6650,09011,9011
2020-09-29,255,282,96,7,49,31,,,290,81096,12232,177308,6724,09011,9011
2020-09-30,263,282,99,7,51,31,,,300,83843,12463,174504,6781,09011,9011
2020-10-01,271,282,103,7,52,31,,,310,86615,12671,171690,6822,09011,9011
2020-10-02,279,282,106,7,54,31,,,321,89403,12852,168876,6848,09011,9011
2020-10-03,286,282,109,7,55,31,,,332,92198,13006,166071,6859,09011,9011
2020-10-04,293,282,112,7,57,31,,,344,94994,13131,163283,6852,09011,9011
2020-10-05,300,282,115,7,58,31,,,356,97783,13228,160518,6827,09011,9011
2020-10-06,306,282,117,7,59,31,,,368,100559,13294,157783,6786,09011,9011
2020-10-07,311,282,120,7,60,31,,,380,103314,13331,155084,6729,09011,9011
2020-10-08,316,282,122,7,61,31,,,392,106044,13336,152427,6657,09011,9011
2020-10-09,321,282,124,7,62,31,,,405,108740,13311,149818,6570,09011,9011
2020-10-10,325,282,126,7,63,31,,,418,111398,13256,147261,6469,09011,9011
2020-10-11,328,282,128,7,64,31,,,431,114012,13172,144761,6356,09011,9011
2020-10-12,330,282,129,7,64,31,,,444,116578,13059,142320,6230,09011,9011
2020-10-13,332,282,130,7,65,31,,,457,119090,12919,139944,6094,09011,9011
2020-10-14,334,282,131,7,65,31,,,470,121545,12753,137634,5949,09011,9011
2020-10-15,334,282,132,7,65,31,,,484,123940,12563,135393,5795,09011,9011
2020-10-16,334,282,133,7,65,31,,,497,126270,12350,133223,5635,09011,9011
2020-10-17,334,282,133,7,65,31,,,511,128533,12115,131126,5468,09011,9011
2020-10-18,332,282,133,7,65,31,,,524,130728,11862,129103,5297,09011,9011
2020-10-19,330,282,133,7,64,31,,,537,132853,11592,127153,5122,09011,9011
2020-10-20,328,282,132,7,64,31,,,551,134905,11307,125277,4945,09011,9011
2020-10-21,325,282,132,7,63,31,,,564,136886,11009,123476,4766,09011,9011
2020-10-22,321,282,131,7,63,31,,,577,138793,10701,121748,4587,09011,9011
2020-10-23,317,282,130,7,62,31,,,590,140628,10383,120093,4407,09011,9011
2020-10-24,312,282,129,7,61,31,,,603,142390,10057,118509,4229,09011,9011
2020-10-25,307,282,127,7,60,31,,,615,144080,9727,116996,4053,09011,9011
2020-10-26,302,282,126,7,59,31,,,628,145698,9393,115552,3879,09011,9011
2020-10-27,296,282,124,7,58,31,,,640,147246,9057,114173,3708,09011,9011
2020-10-28,290,282,122,7,56,31,,,652,148726,8720,112861,3541,09011,9011
2020-10-29,283,282,120,7,55,31,,,664,150137,8384,111613,3378,09011,9011
2020-10-30,277,282,118,7,54,31,,,676,151482,8050,110427,3219,09011,9011
2020-10-31,270,282,115,7,52,31,,,687,152763,7720,109301,3064,09011,9011
